X	Y
0,583813889	-3,026916024
-2,285059204	1,823779414
-1,543899706	2,195231609
-2,119224082	2,558574689
1,062654314	-3,90768939
-3,901055307	2,058016877
-4,11131076	1,193844105
1,970500214	-4,702991733
0,306732085	-3,076256485
-2,699129988	1,857319389
-3,397186943	1,364105294
-4,092981758	2,020988729
1,833170296	-4,874563568
1,405952746	-3,98997942
-4,837090581	2,046449963
-3,455514594	1,918201774
1,541269939	-3,614057858
-1,948577028	2,379556138
0,577790944	-3,21223254
1,675802331	-3,854537347
0,929948977	-3,411451587
-2,850869532	1,122790945
-3,028627929	1,71389469
1,636607669	-5,146075584
1,628918376	-5,100034375
-5,17783434	2,75415231
1,086910199	-3,507883551
-0,889577199	-3,080055071
-4,344355455	2,692704053
-4,120031111	1,638657066
1,909767565	-4,988406675
1,931683476	-3,844812982
-4,821404519	2,149584312
-0,274684857	-2,741789132
-4,523160087	2,444584291
1,950094084	-4,408005433
-0,53696162	-3,047840697
1,276438311	-4,655656343
1,567156496	-3,267402987
-1,942006889	1,547924584
0,510739483	-3,323818305
1,346909473	-3,744514215
-1,99585387	1,829636925
1,447196782	-4,541660353
1,237298164	-4,611642303
-2,346763224	2,750990622
-4,028827237	1,933344958
-0,977276498	-3,869152591
1,656628755	-4,698558293
1,018768534	-3,443095604
0,628469462	-3,275104768
-0,00146377	-3,351934091
0,768665907	-3,301390699
0,909583715	-2,96526197
-4,504598339	2,644054196
-0,135252489	-3,423843863
-3,42525997	0,981365007
-0,258085223	-2,829579518
-2,787380335	1,236219788
1,358524426	-4,602425903
-4,898824255	2,857484896
-5,160669924	2,475282018
0,484756218	-3,500713529
1,193695697	-4,127733106
1,116974451	-4,862167054
1,189250121	-4,623154112
-0,327794244	-3,340945484
-1,715915738	2,288744498
-0,646481106	-3,090501401
1,999141454	-5,184606265
1,629808613	-4,798480811
0,008551101	-3,310573119
-3,04529277	1,122099948
1,112962837	-3,345232044
-1,696289709	2,258780964
-3,91929526	1,184370267
-0,093460961	-2,63628045
-3,631025981	1,925726351
0,615851792	-3,562889517
-2,449910157	1,748573821
-4,611028671	1,848611392
-2,205467771	1,398786488
-3,9425063	1,274729747
-4,842760062	2,221878384
1,040359876	-4,981085986
-1,459548921	2,655756089
-5,245092587	2,426281399
1,214909857	-4,916891654
-0,575584622	-2,933464794
-3,529373796	1,652418392
1,474449151	-3,662016192
-2,257321558	2,646640348
-2,778222544	1,285030499
-1,746641302	2,10552337
1,264042416	-4,753576461
-3,809260251	1,791787439
0,857865513	-3,147378926
-0,905890604	-3,446899625
-4,4489092	1,292787135
1,594036759	-4,535157879
-1,523789223	2,293614916
