X	Y	Brightness
4,452454470006184	1,1363494102724019	0,7752043716637388
4,405248987678593	-0,1415590033494274	0,4873795895956303
4,451387215913312	-0,5729558222491717	0,2720184145247079
4,351922631055691	1,4116131900806819	0,7873257455375207
2,5440348840406513	-0,7299614771949092	0,3673650825588576
4,282248587750262	0,760794713487273	0,37657342075688194
4,117796211506697	0,43758983013857655	0,6138153446443317
-3,349584644988152	0,7041603473992861	0,6710813424467783
4,872268445426547	1,216910009705574	0,9526675140115897
3,7680654805542524	-0,6123001083614752	0,9661540999706021
-6,424560279742127	0,8507649868752791	0,24632734478879537
-4,991163936100026	1,5245353503511532	0,31412525694297955
4,264087631217617	1,9327418048497669	0,6127876400432528
-6,839831376740083	0,5114514488364117	0,7299308072631028
2,8148136465396814	-1,066400746066611	0,8897927314856646
-6,1486644630104195	0,8126013660966481	0,807532572341974
5,288621666895164	0,9830596883448626	0,7047204423111478
-6,611120445738554	-0,11515017301850805	0,2573965297007531
3,2750896269036556	-1,049681705639033	0,1624612373905976
3,899080272615029	2,318859559247631	0,3735131661831931
-5,387705023555935	1,339076528060957	0,36348731913252585
2,124441938860377	-0,586535331627208	0,8798382904838712
2,496923929177319	-0,7948610891047108	0,8900242358702424
4,593572745138557	-0,4679320183258393	0,1978393900615878
-6,4238321037373876	1,6825909751436208	0,9517773215054393
4,280534842756497	2,024853565073009	0,8568796248239
3,052977408562446	-0,8906115796977301	0,034121122838579265
5,153254535335351	1,0892140284466385	0,3156209772371682
4,893474857382943	0,17225558120678408	0,6276675056328064
3,8431018148006926	-0,5571760196607829	0,9120240732688788
2,489789967915038	-0,19772061524475548	0,5208540087835235
3,7986065111505796	0,2595573629735557	0,34905693091741485
-7,098436375265297	0,09387445005838835	0,7628165949201005
1,9667337869345758	-0,24564490307953823	0,0046737484772134685
1,831561848322574	-0,6954460909165578	0,709212037670228
4,937885811607037	0,6945488169927945	0,5637874802501707
4,486393982151325	1,2255711766616166	0,18722047498235495
3,0538500284890477	-0,08581157808161777	0,15002716056853427
4,985556151580502	2,305101061327916	0,04586154972562295
-4,306861863046782	1,648302757264135	0,12690829370655976
5,012068723313551	0,7202285811299995	0,30801745481071996
5,028708248805241	1,9499508339898126	0,7252568494536503
-6,946690830000061	-0,4024914559769337	0,831138754323092
4,052200655812687	-0,12729411634735288	0,14412595118154015
3,612578657180466	-0,35809699615330226	0,13361752118903303
4,4059977549471085	0,0679823989406727	0,09149086017593555
5,256045648734882	2,358519855419154	0,5252491565780564
5,153877305902525	1,3763846520339467	0,027206278341420864
-3,3553945172810415	2,0043343996043066	0,09605442724307256
4,873126877092817	1,2534782075325919	0,29179418357457787
-4,65538278855717	2,011138559448484	0,043820489624798675
2,3770017472035105	0,1500080985663399	0,4594674033477991
3,5699156582780622	-0,6091785854525	0,8147917278522749
2,9557799531058664	-0,5442511945959143	0,8169509098561968
5,339941813854909	2,138396575701758	0,2202274004860617
4,478640763288162	-0,7005736732740693	0,6753019403064844
4,501804781190564	1,9133751613350825	0,34904201204687557
5,329087754049992	0,40011363690722357	0,8185457997026475
2,5932153777899427	-0,035905378494013096	0,6987855490455916
-3,072160729811917	1,5181222386557582	0,18442844230755717
3,923345870897844	0,17687438687885138	0,714456508954222
2,4943619671421007	-0,35911134274895007	0,5267416138946961
4,261550993557854	2,4466794064080837	0,018360653605719812
-6,411542794893194	0,5403952022709976	0,07179548403215752
5,375589898000948	1,994920212969859	0,26557734520077425
4,831852678702564	0,023589012005550636	0,2204481968524229
4,901154222924715	0,805652923373021	0,3905111863526959
-3,424805249830583	1,2118777210060427	0,43430609893164795
4,202831706032499	2,2788167287578314	0,714455312461674
2,6075384566840967	-0,1514812298881325	0,29139265719568164
4,6465817964553935	1,026071910719438	0,10251725136161571
4,610982248843035	1,5059792563450103	0,7903464103522754
4,744422518508687	2,463638068052922	0,5395522002226638
-4,020623461474395	2,2102491326759717	0,488457878795173
5,180050596875063	1,551685647560175	0,09422615788293831
4,543264358366077	2,2583319639296335	0,7588215942737182
2,1138509593992647	-0,04484171153457006	0,4245638223478092
5,24892365370742	1,4213881433329356	0,22513874054523597
-3,4516377621193253	1,096417315991478	0,6355131119858758
3,4188034755189642	0,005191112900724271	0,6305352861332476
4,493317189162337	2,5331427328058553	0,4393567972161694
-6,389956175646007	1,9273441042738289	0,26777847798659005
2,7100706305932554	-0,9164002276014527	0,7335849103658256
4,482657594762729	1,2013246285584054	0,4664946217737781
-6,10793587295718	1,477483585184416	0,2732828219834923
-6,2810009446263795	1,34949603926627	0,7118640152510385
-5,534361415645066	1,3528769054534355	0,25106205447857965
4,350612548568702	1,4912268223880267	0,9079692326060906
4,381113378829344	0,5000771129456133	0,6760925171315644
1,9903802085702442	-0,661394208677561	0,9621073027217248
5,4218167182958	0,9844666078798551	0,8356732590444895
4,766886768410079	0,7546147107080875	0,0291544496278221
4,018618414325332	-0,6666270886167787	0,862825189104302
4,270496860324364	0,14576261026625725	0,05938065879119425
5,160300520076744	2,5153519682109087	0,8489699335797277
3,5577514699164126	-0,8554212451347971	0,3860951422159363
4,547444405264576	1,4323943616968866	0,20822861299690465
3,391668092918907	-0,9493270780464589	0,04520142892316659
4,504976571835986	0,8700380072763895	0,18400404646858737
4,409369618429684	2,073171706925211	0,8187917494014384
4,051445754478554	0,4120554958982424	0,9408647866516537
-6,675732646660256	0,36015534806505534	0,7206692671598018
2,822117899681945	-0,355946118786846	0,9156144928942196
2,197766692231604	-0,21559184561792932	0,49993378442257386
5,3085498989113615	0,8712254246836622	0,0851052729445787
-6,206971592446159	0,20931179424506685	0,5235355496397907
-5,53541811352545	1,9544042602849674	0,8585087500868113
4,065977579751349	0,2124502233670602	0,7184192035716864
4,625064550225318	1,3965369914230288	0,7810193076901653
4,727078975596569	-0,5035033724184621	0,2646290021761205
4,6772671286230025	0,5292833130630388	0,36146991726740785
-5,502678235917782	1,5105749006591678	0,11663924084645072
4,595441717963261	2,8374172458852094	0,6605496316704321
5,257620832339311	1,357122487457845	0,44715271744490603
4,0374567083230275	2,2682945987692182	0,1494519616694484
-4,3807020687522185	1,9261680123323264	0,03884672365381281
4,226615602604753	0,4065991626334543	0,7448038583479082
4,571431992569988	1,4983835148560183	0,6014908321923688
3,7172186815115476	-0,5483423070513926	0,6022241798748315
3,313771082531766	-0,03508881898783489	0,9476904293347576
3,2862502009137313	-0,31520177109472414	0,1638392464293772
4,5308457747931	1,6417097340092857	0,03141439483443831
4,0299694729074895	-0,023561291926740058	0,9184136046785119
2,787951712223856	-0,7789854524992044	0,5011535841560011
4,45473300143119	2,9973487607139395	0,10953851801779824
-7,018951499546352	0,21610858398175092	0,14275645913068413
4,595213931947851	0,669232806669857	0,524002800768058
4,332927632391979	0,6965963561495396	0,6712698914644775
-5,905030816506331	1,7344642205588483	0,10234425920562695
4,925935911129089	2,9161953041483875	0,313576584078741
4,006298324041955	-0,9961455095309457	0,16563473172094045
4,565962370162282	2,279764341021071	0,9663763913004051
2,3199315931531204	-0,3602961557527198	0,04080699259270926
4,175264519149967	0,004437343070845756	0,9637103231676992
-4,41956797994293	1,608872407624803	0,4366544262264561
2,831716892005746	-0,14840293418904915	0,3053441375716369
5,173689491504135	0,28226945448265406	0,9798338307028972
3,0050710165571273	-0,25964975849612415	0,6778092820597736
2,447474114679973	0,20642824943539995	0,8972765232897946
4,4511892630034176	0,26743418823764364	0,1877380229696668
-5,031665447381428	2,101036650682973	0,573803403002543
-5,573512419118253	2,469225080917298	0,4154878672411173
-3,817713812174737	2,1469718257453962	0,1476549233532004
2,0303008815742007	-0,19578692148786092	0,683696304784937
-6,2165564856168505	1,9982499111904768	0,37771953181964624
-6,398781752260492	0,7743162817256299	0,26243229013808245
5,473622288369096	0,5880382910852185	0,0315874184193039
3,8164307799924866	-0,3801705495130867	0,04464647960369017
3,675307953604911	-1,0698596976994903	0,8788463409119319
4,6065238728193325	1,4934509898862958	0,7630985751931497
4,644003136531596	1,0664577993706046	0,1970882002176152
2,948831409419294	-0,038813345300710456	0,2884569122354753
-5,715501704973514	1,887298756952789	0,23247749626659187
3,751635970899444	-0,8892986755365926	0,1753168089416789
-3,4422585066937854	1,0204810726012243	0,4609668616129905
3,3224960716848835	-0,45471392161063684	0,22786261353707116
-6,727001111613225	0,010842557331416147	0,0033602618592774025
