12,506401	24,1067946
13,3217402	35,4445433
11,086843	23,2380004
10,986358	23,6970482
11,3456801	25,1729767
11,311067	24,9470832
11,2530264	24,0096231
11,4158607	36,4777228
10,726976	23,8965974
11,29904	25,3928961
10,7153786	23,3007373
10,7409598	23,9773472
11,2115186	24,5166836
13,6368442	36,7747696
17,5509434	37,5137083
11,7669738	23,0415475
10,7897458	24,4153038
10,7407538	24,4723611
10,2425939	25,1901754
10,6888427	24,8427065
18,9376522	35,3078885
11,6210317	24,8098911
17,8171551	37,4751749
11,5510417	24,0710478
11,8231112	24,9673046
11,9280336	25,721307
18,1759521	36,8000524
12,3731528	23,0609141
18,301876	35,5947125
18,3552428	35,6597212
19,0495462	35,503103
11,2655334	25,2814083
12,4362739	37,2900805
13,106283	24,4200373
11,757129	24,7191119
12,3641112	35,008739
10,447299	25,6037363
10,4367201	24,3707036
13,0990962	35,763832
11,3090809	24,3784666
11,5402373	25,2332216
11,7545088	24,4135815
11,2499892	25,5791167
11,9637141	35,3682538
13,0945654	23,4791176
10,9605234	23,7170405
12,3557091	35,7701199
9,9267747	24,8297098
10,4039573	24,5903554
17,952742	35,7892344
10,5509804	24,3344191
19,3490558	36,5970365
17,626191	36,1617182
16,8367315	37,2307514
10,4067919	24,0816181
11,5388825	24,4226788
13,5749652	35,1693478
11,2469413	24,1922841
12,1952437	34,8810244
10,9354708	25,3786184
12,8678273	35,9788913
12,7804916	36,252288
14,1763922	35,5079326
19,198655	36,4690721
12,772958	35,1588501
12,3115731	36,9769523
11,3465227	24,2774805
12,595463	24,0016026
12,2928675	24,2283778
10,7984052	23,8056811
12,7881263	36,0072734
11,4574772	24,0085697
11,8832596	24,9468349
11,0991516	24,1907797
17,6403364	35,416211
12,275183	23,5361252
10,3878157	24,686371
11,0337651	23,5846698
19,6773981	35,8985499
10,7847459	23,690569
17,8601406	36,3138425
12,568389	23,6530914
11,5143771	37,0443262
12,1451947	36,4581929
12,6118976	35,8839288
13,180287	35,613598
17,8807311	37,2583833
10,0553577	23,9147345
18,5443963	36,6778366
11,3593245	24,9291475
13,1341969	35,8065689
10,6545205	24,4306674
12,9394761	36,2811507
11,5012354	35,9168177
12,0256029	23,46124
13,2112512	23,7941337
19,661993	36,8838437
12,8196618	24,4561768
12,7407028	37,129127
12,0289736	24,4211757
12,3968171	36,2556344
10,6365711	25,5531964
10,5319439	24,7181724
10,6021782	24,4706118
12,1552497	25,6975997
12,7559667	35,7960138
11,3172547	24,1315918
19,2995627	37,2074325
12,2587494	36,922549
12,0333861	36,9065096
11,6366401	25,2002182
18,2131041	37,4424483
11,6071014	24,924426
10,4226591	24,2354617
12,4809227	23,0823991
13,5340194	36,1442279
11,4054295	23,0209728
11,9031954	25,5375119
11,7311413	23,9921559
18,7178594	36,5868993
10,3008894	23,9452143
12,4038825	24,7918481
10,0726755	24,5409433
11,6605264	24,3558445
12,5640387	35,3184471
11,6061579	23,3685386
18,1808443	36,5265594
11,9904293	36,5456857
10,3296091	24,3640196
12,3621986	37,0699266
11,0086646	25,3921771
13,8152749	34,7994466
12,0308038	24,7589214
18,0922207	36,8806006
11,2903671	24,0899137
13,7544485	37,2664036
11,4335383	24,6313803
12,2563111	25,2613737
10,8000218	24,7827578
11,0140606	24,4376823
10,6038573	24,1297513
13,7087402	35,434578
11,7758258	23,2650967
10,8677711	24,1167896
12,0231755	24,347715
11,1946566	23,965341
18,3240368	35,5137558
11,0292982	24,4667049
10,5712126	23,364152
10,2431148	24,7869675
11,8342051	24,9580815
12,3100686	23,5844147
10,8404052	24,5270476
10,9834168	24,5791198
10,9852934	24,6199487
12,9605812	35,1591852
10,1063874	24,9099613
10,640067	24,8928917
11,4481249	24,4823603
10,0326816	25,5835432
12,2064899	35,5181997
11,8120065	23,7140031
11,0353617	26,3193559
12,1458182	23,6959239
10,9329966	25,6299225
11,1546194	24,726749
11,0788111	25,1882135
17,4400405	36,6298402
12,0307659	23,7701206
13,1871958	37,1820121
11,4781583	25,1178622
11,1504185	24,4552609
10,9802981	24,4602368
12,9733703	35,213296
11,748892	23,5076177
17,5702021	35,3943621
11,8625562	24,4461653
12,8219185	35,4530488
12,3179741	37,0968703
9,7376471	25,133687
10,6805772	25,3652837
10,720764	25,7724236
11,4511938	23,9088194
11,4302625	24,1510686
11,1377392	25,134052
10,880874	24,4074378
12,6975583	34,7966599
11,8957534	24,7432045
12,4150647	23,8101514
13,5770853	38,0157845
17,280958	35,756607
12,4912664	23,6245373
11,7523022	22,9430186
18,3088389	36,2113997
11,1929332	24,620136
10,5102326	24,4502951
12,5266651	36,0106798
12,2245435	24,7994941
10,2912392	25,78154
11,7696416	24,7148507
12,2998835	24,364782
11,1270647	24,3778119
18,7809741	35,7506035
10,0433254	24,6520063
18,884703	36,7651946
12,7472733	35,8884288
17,0622339	37,8725362
11,2271499	24,1173348
12,4963091	35,7097287
11,5939986	25,1065461
12,0817404	24,8348783
13,0402749	36,1739851
10,5064556	25,1429119
9,7641079	24,3382277
11,8381506	23,2542744
11,1049117	23,648183
12,2530558	24,9769298
11,6396535	24,7449805
10,4539776	24,9570104
10,5665791	24,6798707
12,43868	36,3328554
10,8098329	24,5410854
12,5493417	23,6380204
12,9071315	25,3443558
11,3905633	24,6992827
18,5829836	36,9979183
12,2390379	36,7492714
19,4103042	35,5713306
18,1866719	36,3599627
12,579627	24,3728791
10,8975662	24,8090697
13,0825169	35,2861883
17,6932584	37,588191
12,505044	24,7624875
18,2019497	35,4893468
10,8857948	24,8531686
12,6144351	36,2411463
17,7368596	37,7809362
16,3339467	36,5705834
18,5815493	35,7771383
12,3901275	36,8058341
11,0772453	24,7180767
18,3331781	36,7527954
11,5325891	24,4041663
10,8246699	24,9484999
11,1822101	25,3675868
10,3854618	24,3736006
10,9344987	23,8452169
12,876702	36,0487357
11,6814466	24,4705647
12,7919031	37,2173392
12,7802125	36,1386003
11,3611496	24,4450383
9,7239447	25,0347164
11,1728819	25,0258071
9,9928948	23,2271125
11,9153943	24,2433935
13,0989596	35,386546
12,4495796	36,3706531
18,2101588	36,4881493
11,3316811	25,1231357
11,6433595	24,2424422
13,201576	35,1056708
10,1484489	24,2446936
12,0456896	24,036514
18,4467994	36,3404917
